T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Appliances
19.7,36.09,17.6666666666667,36.8333333333333,19.8614285714286,37.397142857142896,18.2,35.363333333333294,16.9985714285714,43.81142857142861,-1.26,84.5266666666667,17.1,30.4,19.31,39.398,17.39,37.754,-0.116666666666666,760.25,94.3333333333333,2.8333333333333295,62.6666666666667,-0.883333333333333,200
17.79,37.6266666666667,17.0,36.7225,18.066666666666695,38.6633333333333,17.463333333333303,37.26,16.29,44.5777777777778,-1.63333333333333,93.96333333333327,15.787777777777801,31.29,18.088888888888896,39.9988888888889,15.6,36.6266666666667,0.583333333333333,764.45,78.3333333333333,1.0,60.6666666666667,-2.8333333333333295,60
20.89,35.5,17.1,41.363333333333294,21.7,35.79,19.823333333333295,33.2666666666667,19.356666666666698,40.0,-1.73,58.73,20.5,27.7,21.79,39.1725,19.39,38.79,-1.45,765.95,88.0,1.0,61.5,-3.2,50
23.675,43.8725,22.7,42.5514285714286,24.39,40.0,23.73,42.7,21.1,52.072,12.823333333333299,39.73,23.0,41.4,24.642857142857103,46.111428571428604,22.39,41.59,12.416666666666698,748.5666666666668,91.8333333333333,4.16666666666667,27.166666666666693,11.083333333333302,140
21.7,38.59,19.39,40.9666666666667,22.6,37.9666666666667,21.0,38.0,20.0,47.4975,7.0,43.7233333333333,21.29,35.43333333333331,22.26,37.9,20.6,40.7,6.76666666666667,754.0666666666668,78.3333333333333,3.6666666666666705,40.0,3.2666666666666706,40
20.89,36.0,18.1,39.1266666666667,21.0,35.4,20.566666666666695,33.29,18.5,49.76,5.96666666666667,55.1,19.7,28.963333333333296,21.2,36.0,19.5,35.29,5.1,763.2999999999998,81.0,2.0,61.0,2.1,60
19.7,45.09,18.89,44.59,20.39,44.0,18.6,46.03,17.5,52.5,9.5,84.9566666666667,17.6,42.06,18.1,48.6633333333333,17.2,47.59,9.75,760.0,76.0,9.0,40.0,5.75,20
22.6666666666667,50.493333333333304,21.2,49.6666666666667,24.79,41.0,21.89,38.4,21.0,50.23,11.16,38.56,21.39,33.59,24.2,41.3333333333333,21.1,42.933333333333294,8.43333333333333,748.466666666667,82.8333333333333,3.0,40.0,5.68333333333333,280
22.2,38.8266666666667,23.39,35.20000000000001,22.6,38.7,21.89,37.03,20.7,56.174,14.4666666666667,12.2,22.1333333333333,33.3333333333333,22.1,37.016,20.79,40.09,12.15,752.6666666666669,61.3333333333333,4.16666666666667,38.16666666666669,4.883333333333329,60
22.0,40.5,19.7,42.45,22.79,38.745,21.5,40.1633333333333,20.1,46.56,9.36,50.4333333333333,21.1,33.59,24.6,43.7,20.29,39.23,9.733333333333329,750.033333333333,78.6666666666667,7.3333333333333295,40.0,6.133333333333329,70
22.6,41.2566666666667,21.0,40.53,22.39,38.3333333333333,21.1333333333333,35.2333333333333,19.3333333333333,52.133333333333304,7.93333333333333,42.6333333333333,19.6,32.6633333333333,23.2,38.26,19.79,39.2,6.5,756.1,83.0,3.0,25.0,3.8,140
18.5,42.5,17.89,41.79,19.79,43.29,18.1,42.4,17.356666666666698,62.2,3.5,90.76333333333329,18.0,42.59,18.89,50.4333333333333,16.7,48.0,3.4,750.2,90.0,5.0,27.0,1.9,50
24.6,52.1266666666667,23.823333333333295,51.79,26.76,45.09,24.0,49.29,22.79,54.7385714285714,18.663333333333295,40.2966666666667,23.6,47.5,25.39,53.0,23.29,51.0,16.8,750.216666666667,85.6666666666667,3.0,40.0,14.4,100
21.23,39.59,19.1666666666667,41.933333333333294,22.26,37.59,20.39,39.2,20.39,50.923333333333304,8.23,57.93,20.2,34.56,23.79,41.4666666666667,20.0,38.8266666666667,7.599999999999999,754.9,83.3333333333333,4.0,48.0,4.96666666666667,90
22.2,44.2,21.39,43.4,21.89,44.22,21.033333333333296,45.826666666666696,19.1,69.5061111111111,7.22666666666667,96.1566666666667,18.5,41.302222222222206,21.2,54.0961111111111,18.29,47.53,7.0,765.2,97.0,1.0,48.0,6.6,30
23.79,41.6266666666667,23.426666666666698,40.03,24.0,42.5,21.6,43.23,21.0,51.6416666666667,7.6233333333333295,63.8266666666667,19.1722222222222,34.80833333333331,22.29,42.63058823529409,18.89,40.79,7.733333333333332,743.533333333333,69.0,9.33333333333333,24.0,2.43333333333333,90
22.79,38.9666666666667,22.1666666666667,38.73,22.6,38.29,21.29,39.8266666666667,20.1,45.345,11.0,37.79,21.39,34.29,23.3677777777778,41.2,20.39,42.53,10.45,741.7,64.0,11.0,40.0,3.9,440
21.89,43.86,20.6,43.09,22.6666666666667,41.723333333333294,19.7,42.23,19.79,48.781111111111095,5.59,93.7266666666667,18.7,37.51,22.505555555555603,47.015,19.0,44.5,4.55,729.7,98.5,4.66666666666667,33.5,4.28333333333333,130
21.7,36.2,19.1,39.09,20.323333333333295,36.5,20.0,35.4,19.6333333333333,41.6633333333333,2.36333333333333,57.76,20.7,28.2,23.6333333333333,32.8266666666667,18.89,38.9,2.5833333333333295,768.0499999999998,86.1666666666667,3.0,56.0,0.43333333333333296,90
21.0,44.826666666666696,19.566666666666695,45.4666666666667,21.463333333333296,42.4666666666667,20.0,43.326666666666696,18.452857142857095,52.1528571428571,6.03,88.2266666666667,18.89,43.56,20.6333333333333,48.0,18.6,45.554,5.56666666666667,752.1666666666669,98.6666666666667,3.0,38.66666666666669,5.3333333333333295,230
20.79,35.29,17.6333333333333,39.2,20.29,36.9,19.7,34.26,18.5,51.0,0.9,64.0645454545455,21.5,33.8333333333333,23.0277777777778,40.6122222222222,19.29,39.09,1.8,768.7999999999998,88.0,3.0,63.0,0.0,50
24.6666666666667,38.863333333333294,23.1,38.6633333333333,25.6666666666667,38.56,24.26,37.363333333333294,22.426666666666698,52.36,12.9214285714286,21.421428571428603,23.7,38.938,24.89,44.5,22.456,42.21,13.0,751.7,83.0,2.0,40.0,10.2,60
19.533333333333296,41.29,19.0,40.5,19.2,42.23,19.1333333333333,41.6566666666667,19.233333333333295,87.06,1.63333333333333,83.5933333333333,18.39,38.02666666666669,19.79,45.133333333333304,16.7,40.23,3.1,756.9,88.5,5.0,34.5,1.4,330
20.5,40.09,17.29,46.4,20.963333333333296,38.29,20.2,35.5,18.5,47.2,3.13333333333333,70.3333333333333,20.29,30.23,22.1,41.363333333333294,19.5,39.4,2.36666666666667,764.4166666666669,93.3333333333333,2.3333333333333295,40.16666666666669,1.41666666666667,50
20.5,40.09,18.856666666666698,41.56,20.73,38.79,19.1,39.29,18.79,45.1633333333333,7.8333333333333295,83.5333333333333,18.5,35.4,20.5,49.79,18.1,42.09,7.599999999999999,748.0,88.5,6.5,42.5,5.75,50
20.1666666666667,37.53,19.29,37.363333333333294,20.23,36.8266666666667,20.6,35.09,18.0,48.072,6.366666666666671,28.8966666666667,19.82,30.862857142857095,21.36,39.1633333333333,17.963333333333303,35.3266666666667,5.41666666666667,750.833333333333,51.5,7.8333333333333295,40.0,-3.95,70
24.5,32.43333333333331,22.14,33.174,24.0,33.8633333333333,24.2,31.066666666666695,23.952857142857095,37.757142857142895,7.46666666666667,4.75666666666667,24.29,26.79,26.0,33.41,22.79,30.1,8.599999999999998,759.6,55.0,6.0,40.0,0.1,80
24.79,48.3633333333333,25.834,45.51,26.1,43.09,25.04,45.59,23.79,53.2,19.176,40.056,24.39,44.88,25.39,49.7,23.497142857142897,49.56571428571429,15.4,748.866666666667,89.6666666666667,2.3333333333333295,37.0,13.6333333333333,80
20.89,40.59,18.463333333333296,44.3333333333333,21.7,38.2,19.79,39.29,19.29,48.5,7.69,74.29999999999998,20.1,37.5,21.5,42.26,19.39,41.4,7.0833333333333295,753.75,95.8333333333333,4.8333333333333295,62.3333333333333,6.46666666666667,80
22.6,36.29,19.79,38.0,23.6,34.4,22.1,31.89,21.2,52.0666666666667,2.86333333333333,27.233333333333295,21.6,28.5285714285714,24.29,36.26,20.6,34.93,3.8333333333333295,759.1,73.0,3.33333333333333,40.0,-0.7,60
21.89,44.5,20.426666666666698,46.0,23.1,41.79,21.1,44.0,19.79,49.7,13.39,49.6,21.1,40.2,23.89,51.9333333333333,20.39,47.23,13.5,748.583333333333,83.8333333333333,2.8333333333333295,28.5,10.85,30
22.6,37.1333333333333,21.2,36.79,23.2,35.29,19.89,39.46,19.1,42.59,11.4,24.663333333333295,19.2,33.93333333333331,21.29,40.863333333333294,18.79,37.59,9.3,755.5,78.0,4.0,40.0,5.6,330
21.2,46.2,20.39,45.4,21.963333333333296,44.5,19.89,46.9,18.677777777777802,60.9555555555556,9.16,98.59,18.39,43.545,20.611111111111104,52.3033333333333,18.6,49.9,8.8,763.6833333333329,98.1666666666667,4.8333333333333295,42.8333333333333,8.51666666666667,60
18.29,42.4,17.6,41.73,18.29,43.59,15.8,46.59,15.39,51.0,5.69,99.9,15.6,39.79,18.755,52.2083333333333,15.3,47.73,5.46666666666667,768.533333333333,91.8333333333333,4.0,23.666666666666693,4.25,50
22.533333333333296,45.0266666666667,22.066666666666695,39.79,22.39,41.93,19.323333333333295,40.59,19.5,49.296111111111095,3.59,92.3,20.066666666666695,41.2666666666667,23.198333333333295,43.7761111111111,19.066666666666695,42.9666666666667,3.8333333333333295,736.216666666667,93.0,4.16666666666667,40.0,2.75,690
24.5,34.93333333333331,25.39,30.89,24.0,35.43333333333331,24.066666666666695,34.9666666666667,20.1666666666667,45.4,23.796,1.0,23.6,32.356,23.5,37.3266666666667,21.5,38.9,22.3,753.1,39.0,4.0,40.0,7.7,80
20.23,35.03,16.6,40.09,20.29,37.0,19.356666666666698,34.26,18.1,49.09,-1.125,71.0425,20.5,33.43333333333331,22.323333333333295,39.2,18.89,40.5,-0.766666666666667,768.9333333333329,93.3333333333333,2.66666666666667,40.0,-1.73333333333333,50
21.79,38.7,18.29,42.9666666666667,22.463333333333296,37.6633333333333,22.51,37.49285714285709,20.5,44.53,0.466666666666667,50.7333333333333,21.0,31.0,22.7,39.26,20.533333333333296,38.6633333333333,2.15,760.4333333333329,93.3333333333333,1.0,37.5,1.11666666666667,50
21.39,45.6233333333333,19.7,45.2666666666667,21.2,41.1266666666667,22.0,39.02666666666669,18.5875,50.2175,5.0,87.9,19.2,34.73,20.29,40.933333333333294,18.5,40.76428571428569,5.66666666666667,757.4333333333329,75.6666666666667,4.66666666666667,40.0,1.56666666666667,50
21.0,43.56,20.39,41.2,20.79,42.2,19.89,44.06,19.5,69.595,3.43333333333333,92.3333333333333,20.1,40.6877777777778,22.926666666666698,48.9244444444444,18.89,43.6633333333333,3.9166666666666705,747.75,97.8333333333333,3.0,56.8333333333333,3.5833333333333295,60
21.6,36.79,18.7,40.26,22.6333333333333,35.93333333333331,22.0,34.1214285714286,20.1,46.3333333333333,4.6233333333333295,35.99,21.39,34.378,21.926666666666698,41.3266666666667,20.1333333333333,38.9666666666667,4.03333333333333,763.266666666667,81.6666666666667,2.0,28.0,1.1,50
21.79,46.9,21.39,45.5,22.39,45.29,21.2,48.5,19.5,55.9,9.5,99.9,18.725,45.4,20.2,51.79,18.2,50.5,8.66666666666667,757.033333333333,95.3333333333333,5.16666666666667,62.1666666666667,7.916666666666669,70
19.1,39.9,17.79,40.3266666666667,19.0,39.7,18.1,37.2,16.5,55.575,-0.533333333333333,93.4205555555556,18.6,32.2,19.396111111111104,40.4,16.79,38.09,0.75,757.25,62.5,1.0,24.5,-5.7,40
20.6,36.0,17.0,39.9,21.745,34.79,20.0,32.29,18.39,44.3333333333333,-1.6,57.8333333333333,19.5,26.926666666666698,21.926666666666698,38.6333333333333,19.566666666666695,39.1,-0.2,766.5,89.6666666666667,1.66666666666667,61.6666666666667,-1.73333333333333,70
22.1,39.52666666666669,20.2,38.1566666666667,22.1,37.26,22.1285714285714,35.76428571428569,20.463333333333296,55.1233333333333,7.866666666666669,22.566666666666695,20.79,29.81875,22.29,39.73,19.79,34.3,7.65,766.5,75.0,3.0,40.0,3.4,50
22.1333333333333,44.4333333333333,21.23,43.6266666666667,21.5,43.53,19.39,45.7,19.1666666666667,55.9988888888889,9.0,72.4233333333333,18.765,40.005,20.891666666666698,46.8433333333333,18.73,45.56,10.4,745.766666666667,70.0,6.3333333333333295,40.0,5.1,90
21.1,40.9,19.39,42.73,21.79,38.3266666666667,19.79,39.59,19.323333333333295,45.5,11.8,43.56,20.1,36.06,21.323333333333295,41.5,19.7,39.7,11.85,753.15,82.0,3.0,21.0,8.8,50
19.39,40.23,18.1,40.433333333333294,19.1,39.5,18.23,37.53,16.475555555555598,55.1855555555556,-0.522222222222222,93.2444444444444,19.29,31.79,20.116666666666696,39.7,16.89,38.7,0.3,757.2999999999998,62.0,1.0,27.0,-6.2,30
24.89,41.363333333333294,29.1333333333333,31.89,26.1,38.656,25.1,38.53,23.066666666666695,48.83,27.6625,1.0,23.89,38.284285714285694,24.323333333333295,41.60666666666669,23.1,43.4333333333333,23.25,752.0499999999998,46.5,2.5,40.0,11.15,50
20.79,36.59,18.1,39.6633333333333,21.6666666666667,35.363333333333294,19.79,34.09,18.89,68.64,6.4,46.6233333333333,19.0,30.2,21.823333333333295,37.1566666666667,19.39,38.463333333333296,5.51666666666667,761.85,78.5,3.16666666666667,26.8333333333333,2.1,230
21.6,35.3266666666667,18.79,37.93,20.6,36.59,20.1666666666667,33.5,19.1333333333333,58.9666666666667,3.975,52.025,21.6333333333333,30.29,23.7675,35.5425,19.39,37.4,4.68333333333333,769.0499999999998,78.3333333333333,4.0,21.8333333333333,1.16666666666667,50
22.926666666666698,48.633333333333304,22.6,44.2,22.29,46.826666666666696,20.26,51.0,18.75,57.4988888888889,9.83,91.3333333333333,18.5222222222222,44.075,20.945,51.3788888888889,18.6,48.4,9.26666666666667,759.7999999999998,91.6666666666667,6.3333333333333295,24.3333333333333,7.93333333333333,120
21.533333333333296,36.0,19.79,37.53,22.1,34.59,21.963333333333296,34.5,18.5,43.29,8.03333333333333,28.366666666666696,19.2,28.823333333333295,22.79,36.79,19.356666666666698,34.9,6.75,762.15,68.5,3.5,24.0,1.3,220
21.426666666666698,45.03,20.73,44.2,22.1,45.09,18.89,45.5,19.0,59.59,7.0,90.33,18.84,41.2955555555556,21.5,54.2088888888889,19.2,50.7,7.0,742.9,89.0,4.0,40.0,5.3,50
24.533333333333296,48.5,22.29,50.59,26.2,45.145,23.79,46.29,22.926666666666698,52.29,11.5,52.645,23.56,42.59,25.89,49.56,23.2,49.5,11.55,751.8833333333331,96.1666666666667,4.0,61.6666666666667,10.8833333333333,60
21.5,44.0,20.0,44.59,22.033333333333296,43.826666666666696,21.26,44.1633333333333,18.5,56.2,10.1,76.3285714285714,18.5,41.9,21.79,53.8633333333333,18.6,47.18428571428571,10.0333333333333,752.6333333333331,82.0,9.33333333333333,40.0,7.1,40
24.79,38.79,22.1714285714286,41.09,24.79,33.3266666666667,25.0,38.4,23.89,48.2,9.36,21.363333333333298,24.7,35.79,25.7,41.272,23.89,45.5,8.849999999999998,754.25,78.1666666666667,3.6666666666666705,24.666666666666693,5.16666666666667,60
19.0,43.79,18.1,44.1633333333333,19.7,43.59,17.7,44.09,17.1,51.83277777777779,0.933333333333333,94.76333333333329,18.05,39.045,18.1,45.4,16.89,44.5,2.6,765.7999999999998,90.3333333333333,3.6666666666666705,27.666666666666693,1.13333333333333,50
19.1,34.59,17.1,35.93333333333331,19.7,36.59,18.29,33.6266666666667,17.39,56.7,-0.5666666666666669,74.26,19.79,35.6633333333333,20.39,41.79,18.1,41.2,-0.15,761.75,89.5,4.0,26.666666666666693,-1.63333333333333,70
23.5,48.49,22.23,47.53,26.2633333333333,40.4,22.0,47.0,21.2,51.2666666666667,15.166666666666702,18.166666666666693,21.89,36.73,25.0,42.2,20.73,43.2,14.233333333333302,748.966666666667,60.3333333333333,6.3333333333333295,40.0,6.5,260
21.642857142857103,37.9228571428571,19.90375,37.99625,20.7,37.8114285714286,20.79,34.7675,17.9057142857143,45.5128571428571,6.4,56.9075,20.075,29.075,22.39,37.09,18.6142857142857,41.0128571428571,5.81666666666667,749.6833333333329,73.1666666666667,2.16666666666667,40.0,1.26666666666667,110
20.29,37.1,20.79,34.86,20.033333333333296,36.23,21.0,36.26,17.89,45.2,5.026666666666669,42.8966666666667,20.39,30.43,22.7,36.9,19.1333333333333,39.363333333333294,5.2,769.6666666666669,67.3333333333333,6.6666666666666705,23.0,-0.366666666666667,110
23.0,38.2,26.89,30.2,23.76,36.7,24.066666666666695,35.70000000000001,19.79,47.8633333333333,23.29,1.0,22.3185714285714,35.0,23.2,39.59,21.5,40.0,18.5,754.2,49.3333333333333,3.0,40.0,7.56666666666667,80
20.89,43.8633333333333,20.2,40.363333333333294,21.79,41.2,20.39,40.9666666666667,19.0,50.4333333333333,4.15666666666667,92.59,19.505555555555603,39.127777777777794,21.72,46.345,19.0,43.36,4.1,740.533333333333,92.6666666666667,6.0,40.0,3.0,80
22.0,37.56666666666669,20.6,36.4666666666667,22.1,35.8266666666667,21.29,34.6266666666667,19.2,44.6266666666667,10.46,22.956666666666695,19.6,31.79,22.79,38.0,19.79,39.29,9.26666666666667,756.033333333333,69.6666666666667,4.3333333333333295,31.3333333333333,3.8333333333333295,320
24.0,37.9,22.1,38.9,24.39,37.59,23.7,36.76,21.1,49.29,11.8,20.156,22.89,34.4,23.963333333333296,44.76,21.76,42.9666666666667,14.8,752.5,54.0,2.0,40.0,5.5,60
22.066666666666695,37.4,22.5,35.5,22.1,36.59,22.1,35.475,19.0,46.06,11.5666666666667,18.226666666666695,19.6,33.23,22.5,37.7666666666667,19.79,39.8266666666667,11.9,757.2999999999998,55.0,3.0,40.0,3.1,40
21.29,45.4633333333333,20.5,43.7,21.79,44.29,18.79,44.8333333333333,19.166111111111103,63.9127777777778,6.366666666666671,88.8333333333333,18.71,39.95,21.2,52.1422222222222,19.26,49.6266666666667,6.8333333333333295,744.283333333333,84.1666666666667,6.8333333333333295,40.0,4.36666666666667,80
23.5,38.79,20.7,42.03,24.7,37.1266666666667,23.323333333333295,38.1633333333333,19.39,40.668571428571404,7.33,45.1933333333333,22.79,34.56,24.0,42.66,22.6,43.7233333333333,6.45,757.1,97.0,1.0,24.0,6.05,50
23.323333333333295,39.9,21.23,41.8333333333333,24.79,38.29,23.29,39.2,19.8328571428571,41.55428571428569,12.0566666666667,25.66,22.6,34.8,23.7,40.9114285714286,22.323333333333295,39.6333333333333,9.133333333333328,757.2999999999998,86.3333333333333,1.0,28.3333333333333,6.96666666666667,80
20.1,36.2,18.26,37.4,20.2,38.2,18.1,36.53,17.0,45.7,0.166666666666667,82.3666666666667,17.39,31.89,19.84,43.8,17.58,40.4,0.4,759.1666666666669,99.3333333333333,2.3333333333333295,14.0,0.3333333333333329,20
24.6,47.3633333333333,22.754,49.678,26.7,43.4,24.89,45.428571428571395,23.89,56.1266666666667,13.9514285714286,56.1228571428571,24.5,42.772,26.0,51.5,24.1,47.09,14.7,748.45,95.0,2.5,22.5,13.9,100
20.0,37.195,18.39,37.1266666666667,20.39,35.79,19.2,33.8633333333333,17.6,43.2,4.626666666666669,67.95666666666672,18.7,29.2,20.0,36.6266666666667,18.1,36.76,3.53333333333333,757.516666666667,86.8333333333333,8.83333333333333,40.0,1.45,60
22.2,38.0675,22.1333333333333,36.433333333333294,23.89,35.5,22.39,35.4666666666667,20.7,44.59,9.993333333333329,15.7933333333333,21.2,29.6,23.1,39.6214285714286,20.79,40.1633333333333,7.599999999999999,756.6,70.0,5.5,40.0,2.35,140
23.89,41.29,23.1142857142857,39.8285714285714,24.478,38.272,23.7,39.4,21.6285714285714,69.99285714285712,12.56,15.916,23.1,39.397142857142896,24.5,42.4,22.5,39.4,14.25,756.4166666666669,71.6666666666667,3.0,37.8333333333333,9.2,60
22.963333333333296,38.3,22.52,37.4,24.657142857142897,37.0514285714286,23.2,35.4666666666667,22.6,40.0,15.0333333333333,1.0,23.2,31.1333333333333,24.6,37.7,22.89,38.0,10.55,761.483333333333,64.3333333333333,1.0,37.8333333333333,4.03333333333333,120
21.0,36.9666666666667,17.926666666666698,41.2966666666667,22.2,34.53,20.5857142857143,33.9571428571429,20.0,43.9333333333333,4.996666666666669,56.9666666666667,21.468571428571398,32.9228571428571,23.7,39.43,20.1,37.6333333333333,3.2333333333333294,755.233333333333,92.6666666666667,2.3333333333333295,23.0,2.13333333333333,70
20.6,35.0,18.7,35.79,20.79,36.4,19.1,33.5,17.7,51.4,0.1,56.76,19.6,33.59,21.566666666666695,41.09666666666671,18.0,39.7675,0.533333333333333,754.25,74.0,5.0,23.0,-3.6666666666666705,40
21.5,39.5,19.066666666666695,42.4666666666667,22.29,38.9,20.2,38.5,19.7,51.3175,6.56,71.03,20.39,39.79,22.29,47.826666666666696,19.39,43.0,6.1,754.7,97.0,4.0,39.0,5.6,60
22.963333333333296,41.03,22.7,40.933333333333294,24.29,38.4666666666667,22.79,40.0,21.14,49.072,12.3,54.7666666666667,23.1,38.754,23.2675,40.1725,22.5,42.47142857142861,8.599999999999998,751.2999999999998,95.0,2.0,22.0,7.8,60
22.566666666666695,44.9,21.89,41.16,22.6,39.3,21.0,36.09,20.1428571428571,45.86857142857139,15.89,2.28,22.6,31.5,24.2,35.9,20.5,35.845,13.8833333333333,748.5499999999998,50.6666666666667,7.0,40.0,3.6833333333333296,170
20.1,41.56,18.39,41.3333333333333,20.1,40.79,19.39,38.4666666666667,18.29,58.79,-5.3333333333333295,86.5338888888889,19.7,38.2666666666667,20.6,47.03,17.5666666666667,41.43,-4.7,759.9333333333329,87.6666666666667,2.0,21.3333333333333,-6.46666666666667,50
22.1,37.8333333333333,20.89,37.1333333333333,21.0,38.9,21.26,37.06,19.066666666666695,53.923333333333304,1.9,82.3666666666667,18.6,30.89,22.1,38.56,18.2,36.9666666666667,2.5,744.2999999999998,86.0,9.0,34.5,0.4,90
21.566666666666695,40.79,19.6,41.09,21.0,40.4,20.6,38.4,19.29,79.26857142857139,-0.466666666666667,84.0633333333333,19.0,37.29,20.73,45.79,18.2257142857143,41.0571428571429,0.1,760.6,97.0,2.0,20.0,-0.3,50
19.79,35.29,19.1,34.79,20.1,35.70000000000001,19.323333333333295,33.6266666666667,17.39,47.09,3.33333333333333,44.49666666666669,19.5,31.712857142857104,20.5,38.3266666666667,18.1,39.1333333333333,3.5,757.2999999999998,61.0,9.0,26.0,-3.5,30
21.1,37.0,18.79,38.3266666666667,21.1666666666667,36.79,21.6666666666667,34.76,18.13,68.93,-0.133333333333333,77.76333333333329,18.29,32.32,20.856666666666698,38.6266666666667,17.5,35.4666666666667,0.633333333333333,753.1333333333331,95.6666666666667,1.8333333333333297,21.0,0.0,90
20.7,37.7,17.7,41.7,23.1333333333333,36.6266666666667,19.39,36.79,19.29,46.29,2.5,49.03,19.39,31.5,21.823333333333295,42.06666666666669,19.1,41.0,3.16666666666667,764.2,92.6666666666667,2.3333333333333295,22.0,2.1,40
21.2,35.9,18.1,38.4666666666667,22.5,36.29,20.39,34.29,19.6666666666667,46.7,1.32333333333333,37.02666666666669,19.39,29.6,22.5,41.8266666666667,19.6,39.79,2.2,765.1,89.0,1.0,28.0,0.6,70
21.73,47.9333333333333,20.79,46.1266666666667,22.356666666666698,45.0,21.0,48.26,19.6,56.4555555555556,9.0,99.9,18.72,45.1633333333333,20.3177777777778,52.4166666666667,18.29,51.23,8.75,757.283333333333,97.0,6.0,45.5,8.25,60
20.79,35.4,17.6,39.23,20.29,36.9,19.7,34.26,18.566666666666695,50.9333333333333,0.7272727272727268,64.4390909090909,21.5,34.0,23.033333333333296,40.73,19.29,39.09,1.66666666666667,768.783333333333,88.1666666666667,3.0,63.0,-0.116666666666667,50
24.835454545454503,47.2389090909091,24.8774774774775,43.79852852852849,26.5110909090909,42.06545454545449,24.141441441441398,45.5492792792793,23.085585585585605,51.503468468468505,24.602882882882895,7.00166666666667,24.073873873873897,42.412747747747694,24.1861818181818,49.3872727272727,23.120727272727297,46.9454545454545,21.6333333333333,753.1333333333331,58.3333333333333,6.0,40.0,13.1333333333333,110
21.23,40.42666666666669,20.36,39.363333333333294,20.533333333333296,42.79,19.65,42.1,17.5,51.45,7.5,99.9,16.9572222222222,40.518333333333295,19.408333333333296,50.9294444444444,16.79,46.03,6.66666666666667,753.366666666667,92.5,5.16666666666667,40.66666666666669,5.55,530
21.79,42.23,19.2,45.7666666666667,23.0,39.433333333333294,21.7,40.5,20.79,43.86857142857139,7.3,57.52666666666669,21.29,35.5,22.29,41.98,20.79,43.03,7.7,751.7999999999998,91.6666666666667,2.3333333333333295,26.666666666666693,6.36666666666667,80
24.39,43.7333333333333,24.79,37.1214285714286,27.73,38.6633333333333,24.6,40.2,22.29,47.79,24.033333333333296,1.0,24.29,37.856,24.29,44.9,22.7,43.59,21.1,755.7999999999998,46.0,2.0,40.0,9.0,190
22.1333333333333,49.063333333333304,21.823333333333295,45.23,22.1,46.76,21.4,46.2666666666667,20.653888888888897,65.9777777777778,5.6233333333333295,96.12333333333329,18.6,40.83277777777779,20.873333333333296,48.921666666666695,18.2,46.6633333333333,6.76666666666667,757.766666666667,81.3333333333333,6.0,30.8333333333333,3.7333333333333294,140
21.79,39.79,18.39,45.09,23.79,38.433333333333294,21.157142857142897,37.9,20.6,46.3633333333333,1.06666666666667,50.79,21.0,33.09,23.39,41.095,20.823333333333295,44.6266666666667,1.8,751.2999999999998,97.0,1.0,65.0,1.3,60
23.39,45.1,22.856666666666698,42.1633333333333,24.76,47.6666666666667,19.89,50.245,21.4144444444444,46.385,12.3,74.89,18.89,44.59,19.79,50.4,17.7,49.29,11.266666666666698,759.866666666667,82.0,9.33333333333333,29.3333333333333,8.26666666666667,260
20.956,38.732,20.1,37.6083333333333,20.7,38.2,19.028571428571396,36.577142857142896,18.0,46.4666666666667,7.825714285714289,82.76857142857139,18.452857142857095,33.2514285714286,20.0,39.5,18.37,38.7,5.6,738.8166666666668,89.6666666666667,3.6666666666666705,40.0,4.01666666666667,70
21.29,47.4,20.29,47.29,21.6666666666667,46.76,18.79,49.2,19.4755555555556,52.175555555555604,10.8,99.9,19.044444444444398,51.025,20.926666666666698,57.5,17.6,52.9,10.766666666666698,758.6666666666669,92.6666666666667,6.6666666666666705,59.0,9.633333333333328,50
23.0,40.9,20.463333333333296,43.9666666666667,24.426666666666698,39.23,22.89,40.1175,21.1,50.236,6.9,50.5,23.1,39.6528571428571,23.89,41.9971428571429,22.5,43.79,8.0,749.533333333333,96.3333333333333,2.0,22.0,7.43333333333333,50
23.5,39.863333333333294,22.89,36.152,24.456,37.254,23.6,35.745,22.657142857142897,40.7257142857143,16.5633333333333,1.0,23.56,29.812,25.157142857142897,36.95285714285709,22.89,39.794,12.8,761.033333333333,55.6666666666667,1.0,40.0,4.1,80
16.79,45.1633333333333,16.1,45.29,17.29,42.76,15.1,44.9633333333333,15.37,50.72,6.66,99.9,15.5,41.045,17.845555555555602,48.983888888888906,15.0,44.8,5.5,770.533333333333,97.3333333333333,2.66666666666667,51.66666666666669,5.133333333333329,220
17.6,36.363333333333294,16.5,36.7,18.0,37.53,16.463333333333303,36.02666666666669,16.29,52.1844444444444,2.2,97.4,16.29,30.89,19.981666666666698,40.8544444444444,15.69,35.79,0.6,760.2999999999998,83.0,2.0,61.0,-2.0,80
21.745,45.645,21.2,43.9,22.5,45.2233333333333,19.823333333333295,47.326666666666696,18.7,56.1144444444444,9.1,87.4233333333333,18.6,43.09,20.72,55.6083333333333,18.823333333333295,50.1266666666667,9.0,755.833333333333,85.6666666666667,4.3333333333333295,40.0,6.73333333333333,50
